metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1790483129.5762,elite,8306.3821792603,1790435191.7011,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,PNAP-ASHDC5,True,Virginia,success,America/New_York,20147,1790431690,1790483129.5762,25365,http,131.153.1.44:25365,True,16358.159065247,11,170,6.0773480662983,131.153.1.44
True,1790483129.5635,transparent,7094.7107328366,1710565600.915,AS8400 TELEKOM SRBIJA a.d.,TELEKOM-AS,Obrovac,Europe,EU,Serbia,RS,,False,TELEKOM SRBIJA a.d.,45.3205,19.3448,False,Smederevo,True,Vojvodina,success,Europe/Belgrade,,1790057218,1790483129.5635,8080,http,195.178.56.35:8080,False,8999.7549057007,11402,595049,1.8801189213968,195.178.56.35
True,1790483129.5127,transparent,6459.3384182311,1789526155.3334,AS136889 DINAS KOMUNIKASI DAN INFORMATIKA KABUPATEN SIDOARJO,IDNIC-DIKOMINFOKABSIDOARJO-AS-ID,Sidoarjo,Asia,AS,Indonesia,ID,,False,Dinas Komunikasi DAN Informatika Kabupaten Sidoarjo,-7.45835,112.714,False,Dinas Komunikasi DAN Informatika Kabupaten Sidoarjo,False,East Java,success,Asia/Jakarta,,1790130067,1790483129.5127,80,http,103.104.99.93:80,False,16274.167060852,1255,4572,21.53766946971,103.104.99.93
True,1790482963.1845,elite,4169.6974231905,1786781237.4358,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1790408759,1790483129.4631,10972,http,111.119.162.248:10972,True,1061.8181228638,3191,17135,15.6991045951,111.119.162.248
True,1790483129.4495,elite,7514.9667711962,1789840444.2905,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790443145,1790483129.4495,6733,socks5,45.74.31.25:6733,True,6988.721370697,786,2330,25.224646983312,45.74.31.25
True,1790483129.426,elite,6321.5783056583,1789679563.2161,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790281219,1790483129.426,8800,socks5,45.74.31.50:8800,True,3340.4030799866,2947,3992,42.4700965557,45.74.31.50
True,1790483129.2974,elite,5150.0797257995,1747380398.4701,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Manila,Asia,AS,Philippines,PH,,True,"Alibaba (US) Technology Co., Ltd.",14.5971,120.9798,False,Alibaba.com Singapore E-Commerce Private Limited,True,Metro Manila,success,Asia/Manila,1001,1790009894,1790483129.2974,992,http,8.220.136.174:992,True,3376.4057159424,868,94057,0.91440611008691,8.220.136.174
True,1790483129.2897,elite,12619.755049668,1778749201.2805,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1789893382,1790483129.2897,52818,socks5,174.138.162.37:52818,True,13353.405237198,1467,20625,6.64041281912,174.138.162.37
True,1790483129.145,elite,6527.4355763528,1789607549.9513,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790210973,1790483129.145,11603,socks5,45.74.31.41:11603,True,8195.2447891235,2181,3987,35.359922178988,45.74.31.41
True,1790483129.1129,elite,5959.5244071063,1788132120.3606,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790122830,1790483129.1129,4327,socks5,45.74.31.42:4327,True,5471.0500240326,442,3972,10.013593112823,45.74.31.42
True,1790483129.0987,elite,8217.3381914964,1790302389.3756,AS397423 Tier.Net Technologies LLC,TIER-NET,Bend,North America,,United States,US,,False,Tier.Net Technologies LLC,44.0185,-121.2984,False,,False,Oregon,success,America/Los_Angeles,97702,1790300747,1790483129.0987,56174,http,193.227.129.195:56174,False,12702.785968781,222,691,24.315443592552,193.227.129.195
True,1790483129.0792,elite,6865.1367660419,1789841809.4923,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790442992,1790483129.0792,9410,socks5,45.74.31.50:9410,True,5451.6000747681,1949,3228,37.647286073015,45.74.31.50
True,1790477459.2058,elite,387.36922391199,1790226451.6473,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Santa Clara,North America,,United States,US,,True,Shenzhen Tencent Computer Systems Company Limited,37.353,-121.9544,False,"Tencent Cloud Computing (Beijing) Co., Ltd",False,California,success,America/Los_Angeles,95052,1790225935,1790483129.0671,8899,http,43.173.120.13:8899,True,310.20569801331,3354,5,99.851146174457,43.173.120.13
True,1790483129.056,elite,3743.6636646441,1790408343.6661,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790405027,1790483129.056,4771,socks5,45.74.31.41:4771,True,1739.0496730804,269,258,51.043643263757,45.74.31.41
True,1790483129.0539,transparent,9016.265460449,1750610521.0912,AS132972 Nandbalaji Connecting Zone Pvt. Ltd.,NANDBALA-AS,Bhagalpur,Asia,AS,India,IN,,False,Nandbalaji Connecting Zone Pvt. Ltd,25.253,86.9683,False,Nandbalaji Connecting Zone Pvt. Ltd,True,Bihar,success,Asia/Kolkata,812001,1790004337,1790483129.0539,83,http,103.137.218.233:83,False,3663.5308265686,3944,43959,8.233304803457,103.137.218.233
True,1790483128.9696,transparent,5592.3388167802,1780632313.4649,AS29256 STE PDN Internal AS,INT-PDN-STE-AS,Babīlā,Asia,AS,Syria,SY,,False,Syrian Telecom,33.471,36.3308,False,Wafa Telecom J.S.C,True,Rif-dimashq,success,Asia/Damascus,,1790309390,1790483128.9696,8080,http,193.43.140.240:8080,False,1343.0833816528,21087,65292,24.412183516827,193.43.140.240
True,1790483128.8924,elite,10599.649762963,1788218445.6649,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1790032049,1790483128.8924,34545,socks5,174.138.162.37:34545,True,3630.8605670929,661,16643,3.8199260286639,174.138.162.37
True,1790481932.2803,elite,4001.2116479071,1787542457.8497,AS136958 China Unicom Guangdong IP network,UNICOM-GuangZhou-IDC,Guangzhou,Asia,AS,China,CN,Tianhe Qu,False,China Unicom Guangdong IP network,23.1417,113.342,False,Guangdong LITONG Network Technology Limited,True,Guangdong,success,Asia/Shanghai,510000,1789958501,1790483128.881,1080,socks5,103.210.161.8:1080,True,8754.1389465332,84648,5987,93.394384067965,103.210.161.8
True,1790441408.5613,elite,782.78551739758,1789991520.2113,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,False,Grand Est,success,Europe/Paris,67630,1789987500,1790483128.8403,1081,socks5,95.111.228.190:1081,True,26.852369308472,5135,597,89.584787159805,95.111.228.190
True,1790461666.8923,elite,2591.7292214411,1776081309.1167,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Tulsa,North America,,United States,US,,False,Cox Communications Inc.,36.0284,-95.9306,False,Cox Communications,True,Oklahoma,success,America/Chicago,74137,1789990779,1790483128.8302,4145,socks5,98.178.72.30:4145,True,1088.611125946,154157,75857,67.020703087638,98.178.72.30
True,1790483128.8209,transparent,5925.6956183693,1785836429.3639,AS146954 IMJWANKLIK INTERNET COMMUNICATION SERVICES,IICS-AS-AP,San Jose del Monte,Asia,AS,Philippines,PH,,False,Imjwanklik Internet Communication Services,14.8139,121.045,False,Imjwanklik Internet Communication Services,True,Central Luzon,success,Asia/Manila,1479,1790069408,1790483128.8209,8083,http,103.25.220.34:8083,True,2249.5498657227,5712,29218,16.352705410822,103.25.220.34
True,1790483128.7816,elite,10187.732917922,1790444932.8901,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,PNAP-ASHDC5,False,Virginia,success,America/New_York,20147,1790443701,1790483128.7816,27582,http,131.153.1.45:27582,True,18513.704061508,14,131,9.6551724137931,131.153.1.45
True,1790483030.4023,elite,3991.7592963731,1789521687.3977,AS207569 IHOR HOSTING LTD,I-SERVERS-NORTH-EU,Helsinki,Europe,EU,Finland,FI,,True,Ihor Hosting LTD,60.1719,24.9347,False,POWER-SERVERS-ROLE-ORG,False,Uusimaa,success,Europe/Helsinki,00221,1790127199,1790483128.7491,1080,socks5,46.243.1.99:1080,True,7500.3249645233,1730,5264,24.735487560766,46.243.1.99
True,1790483128.7369,elite,4976.9776220675,1790456562.0741,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790455999,1790483128.7369,9761,socks5,45.74.31.40:9761,True,7069.1614151001,81,110,42.408376963351,45.74.31.40
True,1790483128.7217,elite,6401.8339921948,1789678154.3028,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790281413,1790483128.7217,12015,socks5,45.74.31.41:12015,True,2714.1909599304,3006,3948,43.226919758412,45.74.31.41
True,1790483041.985,elite,9365.1100478116,1789192205.4326,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790401081,1790483128.687,8729,socks5,45.74.31.30:8729,True,1905.8372974396,2281,7583,23.124493106245,45.74.31.30
True,1790483128.6833,transparent,6211.0252575615,1779391753.0748,AS7713 PT Telekomunikasi Indonesia,telkomnet-as-ap,Central Jakarta,Asia,AS,Indonesia,ID,,False,PT. Telekomunikasi Indonesia,-6.1725,106.8112,False,Telekomunikasi Indonesia,True,Jakarta,success,Asia/Jakarta,10160,1790279311,1790483128.6833,8080,http,36.95.208.10:8080,True,6363.7642860413,25426,70188,26.592340033886,36.95.208.10
True,1790483128.6698,elite,10530.661512505,1789117341.8015,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1790323240,1790483128.6698,36286,http,174.138.162.37:36286,False,9935.0016117096,264,5802,4.3521266073195,174.138.162.37
True,1790480379.4858,elite,3774.3581273702,1790309085.8838,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Hong Kong,Asia,AS,Hong Kong,HK,,True,Aceville Pte.ltd,22.3193,114.169,False,,False,Kowloon,success,Asia/Hong_Kong,999077,1790307296,1790483128.6403,1080,socks5,101.32.60.93:1080,True,1119.1864013672,1790,104,94.508975712777,101.32.60.93
True,1790482735.2167,elite,5289.1078733963,1789932485.1826,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789931649,1790483128.62,14497,socks5,45.74.31.40:14497,True,12354.546308517,1701,2373,41.752577319588,45.74.31.40
True,1790482926.216,elite,14035.27143674,1790421926.389,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,False,Arizona,success,America/Phoenix,85001,1790418381,1790483128.6127,31673,socks5,174.138.161.189:31673,True,15050.321340561,39,342,10.236220472441,174.138.161.189
True,1790483128.5974,elite,7750.9920288691,1789696878.0736,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790300210,1790483128.5974,4836,socks5,45.74.31.42:4836,True,2713.8450145721,1438,3982,26.531365313653,45.74.31.42
True,1790483090.5201,elite,6347.3081779247,1789797894.396,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790401453,1790483128.5606,4109,socks5,45.74.31.50:4109,True,5636.438369751,3281,2807,53.892904073587,45.74.31.50
True,1790483128.5132,elite,530.21890055524,1790457999.1538,AS203273 NetCrafters OU,NetCraftersOU,Strasbourg,Europe,EU,France,FR,,False,NetCrafters OU,48.5848,7.7419,False,NetCrafters,True,Grand Est,success,Europe/Paris,67000,1790455296,1790483128.5132,10808,socks5,185.99.98.84:10808,True,142.16899871826,137,73,65.238095238095,185.99.98.84
True,1790483128.4738,elite,6185.6128202902,1789793496.3912,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790398186,1790483128.4738,8867,socks5,45.74.31.23:8867,True,12414.833784103,2445,3355,42.155172413793,45.74.31.23
True,1790483128.3287,elite,5628.0160911527,1786249660.0469,AS31898 Oracle Corporation,ORACLE-BMC-31898,Ashburn,North America,,United States,US,,True,Oracle Corporation,39.018,-77.539,False,Oracle Cloud Infrastructure (us-ashburn-1),True,Virginia,success,America/New_York,20147,1789878946,1790483128.3287,1081,socks4,141.148.65.110:1081,True,15772.230386734,36701,126202,22.529357961486,141.148.65.110
True,1790482884.7771,elite,4972.6242381376,1789888864.3595,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789887215,1790483128.3071,5828,socks5,45.74.31.47:5828,True,1839.9882316589,572,2476,18.766404199475,45.74.31.47
True,1790483105.0713,elite,4963.4355095902,1790403156.686,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790401207,1790483128.2949,9810,socks5,45.74.31.50:9810,True,20225.336551666,396,254,60.923076923077,45.74.31.50
True,1790483128.2338,elite,9576.1094307899,1790327108.0599,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,PNAP-ASHDC5,True,Virginia,success,America/New_York,20147,1790324219,1790483128.2338,8024,http,131.153.1.46:8024,False,4071.0687637329,100,589,14.513788098694,131.153.1.46
True,1790482894.8188,elite,3862.6178156131,1790449110.8118,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446418,1790483128.2069,7124,socks5,45.74.31.25:7124,True,1145.9412574768,189,106,64.067796610169,45.74.31.25
True,1790481392.8266,elite,6304.1847157986,1790398854.4657,AS397423 Tier.Net Technologies LLC,TIER-NET,Bend,North America,,United States,US,,False,Tier.Net Technologies LLC,44.0185,-121.2984,False,,False,Oregon,success,America/Los_Angeles,97702,1790398042,1790483128.1512,36051,http,193.227.129.195:36051,True,1396.018743515,47,271,14.779874213836,193.227.129.195
True,1790483015.8725,elite,4272.4447238792,1790450318.1759,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446419,1790483128.1499,4512,socks5,45.74.31.25:4512,True,6122.3204135895,206,90,69.594594594595,45.74.31.25
True,1790482440.265,elite,5377.0847369817,1790447705.2473,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446419,1790483128.1481,5228,socks5,45.74.31.50:5228,True,6591.4978981018,242,90,72.89156626506,45.74.31.50
True,1790483128.0858,elite,9105.2906966523,1789829600.3835,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790431889,1790483128.0858,10380,socks5,45.74.31.23:10380,True,14217.894554138,1520,3224,32.040472175379,45.74.31.23
True,1790482837.7172,transparent,6942.0444510137,1726450959.4958,AS45458 SBN-ISP/AWN-ISP and SBN-NIX/AWN-NIX,SBN-AWN-AS-02-AP,Bangkok,Asia,AS,Thailand,TH,,False,Advanced Wireless Network Company Limited,13.7101,100.4543,True,Advanced Wireless Network Company Limited,True,Bangkok,success,Asia/Bangkok,10120,1790181777,1790483128.0448,8081,http,110.49.53.69:8081,True,8406.5380096436,49689,716161,6.4880851341647,110.49.53.69
True,1790457949.4693,elite,3089.4735200404,1782956850.4679,AS14956 RouterHosting LLC,ROUTERHOSTING,Las Vegas,North America,,United States,US,,True,RouterHosting LLC,36.102,-115.1447,False,FranTech Solutions,True,Nevada,success,America/Los_Angeles,89119,1790215096,1790483127.9993,9050,socks5,45.61.129.165:9050,True,1867.8960800171,131640,36373,78.351079975954,45.61.129.165
True,1790482948.3994,elite,3307.5687178859,1790447426.5513,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446427,1790483127.9426,6212,socks5,45.74.31.47:6212,True,3970.2806472778,216,90,70.588235294118,45.74.31.47
True,1790483127.9414,elite,3873.6323876814,1790434857.6275,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790434300,1790483127.9414,8113,socks5,45.74.31.42:8113,True,7711.4601135254,55,180,23.404255319149,45.74.31.42
True,1790482672.0448,transparent,6220.3479048835,1786984752.9191,AS272137 CONEXION COMERCIALIZACION DE SERVICIOS DE TELECOMUNICACIONES EMPALMERIA Y CONSTRUCCION DE REDES HFC DEL SUR COLOMBIA SAS,CONEXION COMERCIALIZACION DE SERVICIOS DE TELECOMUNICACIONES EMPALMERIA Y CONSTRUCCION DE REDES HFC DEL SUR COLOMBIA SAS,Ipiales,South America,SA,Colombia,CO,,False,Conexion Comercializacion De Servicios De Telecomunicaciones Empalmeria Y Construccion De Redes HFC Del SUR Colombia,0.8319,-77.6528,False,Conexion Comercializacion De Servicios De Telecomunicaciones Empalmeria Y Construccion De Redes HFC Del SUR Colombia,True,Nariño,success,America/Bogota,524060,1790008772,1790483127.8848,999,http,38.156.93.14:999,False,6358.6051464081,5625,20430,21.588946459413,38.156.93.14
True,1790483127.8331,elite,12309.87871674,1789063008.6192,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1790272012,1790483127.8331,36932,http,174.138.165.213:36932,False,8928.6546707153,316,6048,4.9654305468259,174.138.165.213
True,1790483127.7481,elite,6279.8731843221,1790356606.494,AS6698 Virtual Systems LLC,virtualsystems,Kyiv,Europe,EU,Ukraine,UA,,True,Virtual Systems LLC,50.458,30.5303,False,,False,Kyiv City,success,Europe/Kyiv,01001,1790354512,1790483127.7481,1080,socks5,185.254.198.155:1080,True,7273.5266685486,194,650,22.985781990521,185.254.198.155
True,1790483045.5774,elite,6275.8634643278,1790448978.715,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446417,1790483127.72,27719,socks5,45.74.31.42:27719,True,3395.1494693756,69,149,31.651376146789,45.74.31.42
